logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
1.066,2.02,2.101,00000,10110,00111,10000,01000,10101,01110,10101,10000,00111,10000,00111,10000,01110,10000,10001,00111,11001,00001,10000,00101,10000,01001,10100,11001,00111,11100,11101,11101,11101,11101
1.264,1.421,1.649,00000,10101,10000,01110,00101,10000,00101,10000,01001,10110,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,10000,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
2.319,2.842,2.569,00000,10000,10000,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,01101,00111,11001,00001,10110,10000,10000,10110,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101
0.736,0.598,1.383,00000,10101,10000,00111,10000,00111,01110,00110,11011,01110,10000,10101,00101,10000,01001,01001,10000,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.837,1.87,1.58,00000,10000,10000,00101,00010,00111,10000,00111,10000,00111,10000,00111,11001,00101,10000,01000,10000,10000,10101,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.543,0.898,1.662,00000,10000,10000,00111,10000,00101,10000,01001,10110,10000,00111,10000,01110,10000,10110,00111,10000,01110,10000,10110,00111,11001,01000,11001,01111,11100,11101,11101,11101,11101,11101
1.365,0.449,0.852,00000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10000,10101,10000,10101,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.243,2.094,1.887,00000,10000,10101,10000,01000,10110,10000,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,01000,11001,01000,11100,11101,11101,11101,11101,11101,11101
1.03,1.197,1.747,00000,10000,10000,10000,01110,11001,10000,10000,10000,00101,10000,01001,10101,10000,00101,10000,01001,10101,01110,10000,10000,10000,11001,10110,01001,11100,11101,11101,11101,11101,11101
2.172,0.748,1.696,00000,10000,10000,00111,10000,00101,10000,01001,10110,10000,00111,10000,01110,10000,10001,00111,10000,00111,11001,10101,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.502,2.394,1.872,00000,10000,10000,00101,10000,01001,10101,01110,00001,10000,10000,00101,10000,01001,10110,10000,00111,10000,00111,10000,00111,11001,00101,10000,11100,11101,11101,11101,11101,11101,11101
1.035,1.945,1.9,00000,10000,10110,10000,00111,10000,00111,01110,10101,10000,00101,10000,01001,10101,10000,10000,00101,10000,01001,10110,10000,00111,11001,01000,11100,11101,11101,11101,11101,11101,11101
1.675,1.87,1.789,00000,10000,00111,01110,00110,10000,00111,10000,01000,10101,00111,11001,00101,10000,10000,10000,10000,01110,01110,10000,10000,11001,00111,10101,11001,00001,11100,11101,11101,11101,11101
1.066,1.197,1.864,00000,10101,10000,00111,10000,00111,01110,00110,11011,01110,10000,10101,00101,10000,01001,01001,10000,00111,11001,00010,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.629,2.02,1.635,00000,10000,10110,10000,00111,10000,00111,10100,10000,00111,01110,11010,10000,10000,10101,10000,11001,01111,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.411,1.945,1.691,00000,10110,10000,10000,10000,10000,00111,01110,10000,10110,10000,00111,10000,00111,11001,00001,10000,10000,10110,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.172,2.468,2.096,00000,10110,01100,00101,10000,01001,01110,00010,10000,10000,00111,10000,00111,10000,00111,11001,00101,10000,10101,00111,10100,10101,01011,01110,11100,11101,11101,11101,11101,11101,11101
2.111,2.618,2.088,00000,10110,10000,01000,10000,01000,10000,00111,11001,00101,10110,10000,00111,10000,00111,10000,00111,11001,00101,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.457,0.898,1.901,00000,10000,10000,00101,10000,01001,10101,01110,10000,10000,10000,10000,00011,10000,10101,10000,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.797,0.972,1.243,00000,10010,10000,00111,10000,00111,01110,01111,10101,10000,00111,10101,00111,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.548,1.945,2.025,00000,10000,10000,10000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.213,1.571,1.817,00000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10101,10000,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,10110,11001,10101,11100,11101,11101,11101,11101
1.401,0.972,1.425,00000,10000,10000,00111,10000,00111,10000,01000,10000,01110,10000,10101,01000,10000,01110,10000,10110,00111,11001,10101,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101
0.797,1.197,1.272,00000,10101,10000,00101,10000,01001,10000,01110,10000,10101,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.969,1.122,1.817,00000,10110,00111,01110,10000,10110,10000,10000,10000,10000,10101,11001,01110,10000,00101,10000,01001,10000,10000,11011,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.685,1.346,1.663,00000,10000,10000,00111,10101,00111,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,10110,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.822,1.421,1.152,00000,10000,10101,10000,10000,00111,10000,00111,10000,00111,11001,00101,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.477,0.823,0.684,00000,10110,00111,01110,10000,10110,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.289,0.673,1.44,00000,10000,00011,10000,10000,10000,10000,00111,11011,10000,01011,01110,10000,01110,10000,10101,01000,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.208,1.945,1.906,00000,10101,10000,10000,00111,10000,00111,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11001,00010,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.233,0.075,0.321,00000,10000,10000,10101,10000,00111,10101,00111,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.203,2.244,1.816,00000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101
2.02,1.496,1.437,00000,10101,10000,10000,00111,10000,01110,10000,10001,00111,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.309,2.02,2.673,00000,10001,10000,00111,10000,00111,01110,10000,10001,10000,01110,00110,10101,10000,01000,10000,10000,10101,11001,01110,00111,11001,01000,10001,11100,11101,11101,11101,11101,11101,11101
1.781,0.598,2.012,00000,10110,01000,10101,01110,11010,10000,10000,10010,10000,00101,10000,01001,10101,10000,10000,10000,10000,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.655,1.421,1.412,00000,10000,10000,00111,10000,00111,10000,01110,10110,10000,01000,10000,10000,01110,10000,10000,10101,11001,00101,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.68,1.496,1.906,00000,10101,10000,01000,10000,01110,01000,10101,10000,00111,10000,00111,10000,01110,10000,10001,00111,11001,00001,01000,10100,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.193,1.496,1.272,00000,10000,00111,10101,00111,10000,01110,00110,10110,10000,10000,10000,10101,10000,11001,01110,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.38,1.272,1.677,00000,10000,10000,01000,10000,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,01000,10110,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.157,1.272,1.844,00000,10000,10000,00111,01110,00011,10101,10000,00101,10000,01001,10000,10000,10000,11001,11001,01110,10000,10010,10010,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101
1.548,0.075,1.788,00000,10110,10000,00111,10000,00111,10100,10000,00111,01110,10000,10110,10101,01000,10000,00111,11001,00001,10000,11001,00010,00111,11001,00111,11100,11101,11101,11101,11101,11101,11101
2.152,1.945,1.633,00000,10000,10101,10000,10000,00111,10000,01110,10000,10001,00111,10000,01110,10000,10001,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.497,0.972,1.83,00000,10000,10000,00111,10000,00101,10000,01001,10000,00111,01110,10000,10110,10000,00111,10000,01110,10000,10110,00111,11001,01111,10000,11001,01000,01001,11100,11101,11101,11101,11101
1.578,2.02,2.129,00000,10110,00111,01110,10000,10110,10000,00101,11001,00111,10001,10101,10000,00101,10000,01001,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101
1.142,1.571,1.327,00000,10000,10000,10110,10000,01000,10110,10000,00111,11001,01110,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.69,0.972,0.956,00000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10001,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.111,2.618,2.088,00000,10110,10000,01000,10000,00111,01110,01000,10110,10000,00111,10000,00111,10000,01110,10000,10001,00111,11001,00001,10000,01000,11001,00111,11100,11101,11101,11101,11101,11101,11101
1.68,1.795,1.664,00000,10000,00111,10000,00111,01110,00010,11011,10000,10000,01000,10000,10000,10101,11001,01110,10000,00111,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.03,2.094,1.579,00000,10110,00111,01110,10000,10110,10000,10000,00111,10000,00111,10000,00111,10000,00111,10000,00111,11001,00010,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.02,1.496,1.437,00000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,00111,11001,00001,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.852,2.244,2.116,00000,10000,00111,10000,00111,10000,01110,00110,10110,10000,10000,10000,10101,10000,11001,01110,00111,10101,00111,11001,10101,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.38,1.272,1.677,00000,10000,10000,01000,10101,00111,01110,01000,10000,10000,10101,10000,10000,10000,11001,00101,10000,10000,11001,00101,10110,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101
1.873,1.945,1.608,00000,10000,10000,01110,10000,10000,10000,00111,10000,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101
1.472,0.15,1.942,00000,10000,10000,10000,10110,10000,00101,10000,01001,10000,00111,10000,01110,10000,10110,00111,01110,10000,10110,10000,01110,10000,10110,00111,11001,00110,11100,11101,11101,11101,11101
1.873,1.421,1.425,00000,10101,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,10000,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.959,2.169,1.692,00000,10000,10101,01110,10000,10000,10000,10000,10000,00111,10100,10000,11011,10000,00111,10000,11001,01111,01011,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.873,1.421,1.398,00000,10000,00111,00111,01110,11010,10000,10101,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.512,0.748,0.671,00000,10000,10000,00111,10000,00111,10000,01110,11001,10000,10101,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.7,0.299,1.215,00000,10000,00111,10000,10110,10000,00111,10000,00111,10000,00111,11001,00101,10000,11001,00010,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.528,1.421,1.467,00000,10000,10000,00111,10000,00111,01110,10000,10010,10000,00111,11001,00001,10000,01000,10000,10000,10101,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.548,1.945,2.025,00000,10000,10000,10000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,01110,10000,10001,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.903,2.169,1.832,00000,10000,10000,01110,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,10101,10000,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.741,2.394,1.901,00000,10000,10110,10000,00111,10000,01110,00001,10000,10000,01110,10000,10000,10101,00111,01110,11001,10110,10000,10000,00111,11001,10101,10000,11100,11101,11101,11101,11101,11101,11101
0.705,0.224,1.537,00000,10101,10000,00111,10000,10100,10000,00101,10000,01001,10100,10000,00101,10000,01001,10000,01011,01111,11011,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.137,2.169,2.248,00000,10110,10000,00111,10000,00111,01110,00010,10101,01110,11010,10000,10000,10001,10000,10000,10001,10000,00111,11001,01000,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.903,0.823,1.887,00000,10110,00111,10000,10000,10110,10101,11001,01110,10000,10000,00011,10000,10101,10000,10000,10000,10000,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.183,1.496,1.607,00000,10000,00011,10000,00111,10101,00111,10000,01110,00110,10110,10000,10000,10000,10101,10000,11001,01110,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.193,1.496,1.272,00000,10000,00111,10101,00111,10000,01110,00110,10110,10000,10000,10000,10101,10000,11001,01110,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.147,1.571,1.97,00000,10000,10000,01110,00101,10000,00101,10000,01001,10110,10000,10000,10000,10000,01110,11010,10110,11001,01110,10000,11001,00010,01110,10000,10000,10000,00101,10000,01001,10110,11100
2.38,0.673,1.775,00000,10000,10000,01000,10000,00111,10000,00111,11001,00101,10100,10000,00111,10000,00111,10000,01110,10000,10010,00111,11001,00001,11001,00010,11100,11101,11101,11101,11101,11101,11101
1.756,1.122,1.188,00000,10000,00111,10000,00111,01110,00110,10000,10101,10000,00111,10101,00111,11001,01110,10000,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.624,1.421,1.929,00000,10000,10000,00111,01110,00111,10101,10000,00101,10000,01001,10000,10000,10000,10000,10000,10000,11001,01110,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101
1.665,1.795,1.725,00000,10001,10000,00111,10000,00111,10000,01110,00110,10101,10000,10000,10101,10000,10000,11001,00101,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.314,1.047,1.537,00000,10000,10000,00111,01110,10101,10101,10000,00101,10000,01001,10000,00111,01110,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.34,2.468,2.125,00000,10000,11011,00101,10000,01001,00101,10000,01001,10000,00111,10000,01110,10000,10101,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101
1.142,1.646,1.752,00000,10110,10000,00111,10101,00111,10101,00111,11001,01110,10101,00111,10101,11001,00110,10000,10000,10001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.568,0.224,0.406,00000,10000,10000,10000,10000,10000,10000,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.807,0.374,0.782,00000,10101,10000,10000,10000,10000,10000,11001,11010,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.908,1.646,1.258,00000,10000,10000,10101,10000,01110,10000,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.888,1.795,1.719,00000,10000,00111,10000,00111,10000,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,10000,11001,10110,00111,11001,00011,11100,11101,11101,11101,11101,11101,11101
1.426,0.748,0.726,00000,10101,10000,10000,00111,10000,00111,01110,10000,10010,10000,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.822,1.945,1.97,00000,10010,10000,01110,10000,10010,01110,10000,10010,10000,00111,10000,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101
1.228,0.0,0.474,00000,10110,00111,10000,00111,10000,00111,10000,01000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.162,0.598,1.747,00000,10000,10000,01000,10000,00111,10000,00111,11001,00101,10100,10000,00111,10000,01110,10000,10110,00111,10000,00111,11001,00001,11001,00010,11100,11101,11101,11101,11101,11101,11101
1.558,0.898,1.356,00000,10000,10000,10101,10000,10000,10000,10000,10101,01110,11001,10000,10000,10000,11001,00110,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.792,1.496,1.788,00000,10101,11011,00101,10000,01001,00101,10000,01001,10000,00111,10000,00111,01110,00101,10000,00101,10000,01001,10110,10000,00111,11001,00110,11100,11101,11101,11101,11101,11101,11101
1.446,0.898,1.636,00000,10000,00011,10000,10000,10000,10000,00111,01110,10000,10000,11011,10000,01011,00101,10000,01110,10000,10101,01000,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.203,2.244,1.816,00000,10000,10000,10101,10000,10000,00111,10000,00111,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,10000,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101
1.0,0.15,0.531,00000,10000,00111,10000,10000,11001,11001,10000,10000,01110,10000,10101,01001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.309,0.524,1.523,00000,10000,10000,01000,10000,00111,10000,00111,11001,00101,10100,10000,00111,10000,00111,10000,00111,11001,00101,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.594,2.094,1.677,00000,10000,10000,00111,10000,01110,00001,10000,10000,01110,10000,10000,10101,00111,10000,00111,11001,00010,10110,10000,10110,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101
1.177,1.272,1.453,00000,10110,00111,01110,10000,10110,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,10000,10101,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.786,2.244,1.831,00000,10000,10110,10000,00111,10000,00111,10100,10000,01110,10000,10000,00111,01110,11010,10000,10000,10101,10000,11001,00110,00111,11001,01000,11100,11101,11101,11101,11101,11101,11101
0.594,0.673,1.578,00000,10000,10000,10110,10101,00111,01110,10000,10110,10000,01011,00101,10000,10000,01110,10000,10101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.396,1.571,1.565,00000,10000,10000,00111,01110,11001,10000,00100,10000,00111,10000,00111,11001,01111,10000,01000,10000,10000,10101,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.629,0.972,1.832,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,10110,10000,10000,11001,01110,01110,10000,10000,10000,11100,11101,11101,11101,11101
1.655,1.421,1.412,00000,10000,10000,00111,10000,00111,01110,10110,10000,01000,10000,10000,01110,10000,10000,10101,11001,00101,10000,00111,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.33,0.823,0.907,00000,10110,00111,01110,10000,10110,10000,00111,10000,00111,01110,10000,10110,10000,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.822,1.421,1.152,00000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10001,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.04,0.673,3.142,00000,10101,10000,00111,10000,00111,01110,00110,11011,01110,10000,10101,00101,10000,01001,01001,10000,00111,11001,00010,10011,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.766,0.898,1.609,00000,10000,10000,10101,01110,11001,10000,10000,10000,00101,10000,01100,10101,01110,11001,10000,10000,10000,10000,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.289,0.673,1.104,00000,10101,10000,01000,10000,10000,10000,11011,10000,00111,10000,01011,01110,11001,00110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.193,1.197,2.821,00000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,01110,10000,10011,00111,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.264,2.094,1.733,00000,10010,10000,10000,10000,01000,10110,10000,01110,00110,10000,00111,10000,10000,10101,10000,11001,00101,01000,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.629,1.421,1.173,00000,10000,10101,10000,10000,00111,10000,01110,10000,10010,00111,10000,01110,10000,10010,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.487,0.299,0.838,00000,10000,10110,10000,01110,10000,10000,10000,01110,10000,10101,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.462,2.02,1.677,00000,10000,10110,10000,00111,10000,00111,01110,00001,10000,00111,11001,00101,10110,10000,10000,10101,10000,10000,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.832,1.122,0.992,00000,10000,00111,10000,00111,01110,01111,10000,01000,10000,00111,10100,11001,01110,10000,00111,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.05,2.02,1.887,00000,10000,10000,10000,10000,10110,10000,00111,10000,00111,01110,00101,10000,00111,11001,00101,10110,10000,10000,10110,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.061,2.543,2.485,00000,10000,10110,10000,00111,01110,10000,10001,10000,01110,10000,10110,00111,01110,11001,10000,01001,10000,01110,11001,10110,10000,00111,11001,10101,10001,11100,11101,11101,11101,11101
1.873,1.795,1.916,00000,10000,01110,00010,10000,10000,10000,10000,10101,10000,10000,11001,00101,10000,10000,10000,10000,10101,10000,10000,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101
2.472,2.094,2.36,00000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,00111,11001,00101,01101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.406,1.795,1.803,00000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10000,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,10110,11001,10101,11100,11101,11101,11101,11101
1.259,0.598,1.02,00000,10101,10000,01000,10000,10000,10000,00111,10000,00111,10000,00111,11001,00101,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.822,1.197,1.202,00000,10000,00111,01110,00110,10000,00111,10000,00111,10000,00111,11001,00101,10000,10000,10101,10000,11001,10101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.548,1.421,1.565,00000,10000,00111,10000,00111,10000,01110,01111,10000,01000,10000,10000,10101,11001,01110,00111,10000,00111,11001,10110,10100,11001,00111,11100,11101,11101,11101,11101,11101,11101,11101
1.873,1.421,1.425,00000,10101,10000,10000,00111,10000,00111,10000,01110,00110,10000,01110,10000,10010,01110,10000,10010,10010,00111,11001,00010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.528,1.421,1.467,00000,10000,10000,00111,10000,00111,01110,01111,10000,01000,10000,10000,10101,11001,01110,10000,00111,11001,10110,10010,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.695,0.898,1.439,00000,10000,10000,00111,10000,00101,10000,01001,10110,10000,00111,10000,01110,10000,10110,00111,10000,00111,11001,10101,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101
1.497,0.972,0.978,00000,10101,10000,10000,00111,10000,01110,10000,10010,00111,10000,01110,10000,10010,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.289,1.795,1.481,00000,10000,10000,10000,01000,10110,10000,01110,00110,10000,00111,10000,10000,10101,10000,11001,00101,01000,11001,10110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.68,1.047,1.846,00000,10000,10000,10000,10000,10000,10000,10000,10101,10000,10000,00111,10000,00111,10000,00111,11001,00101,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.609,1.047,1.732,00000,10101,00011,10000,00111,10101,10000,00101,11010,01000,11001,01110,10000,10110,10000,00111,10000,00111,10000,00111,11001,00101,11001,10110,11100,11101,11101,11101,11101,11101,11101
0.99,0.075,1.146,00000,10000,10110,10000,00101,10000,01001,10000,00111,10000,10000,10101,01110,10000,10000,10000,11001,00001,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
0.888,0.449,0.699,00000,10101,10000,10000,10000,11001,11001,10000,00111,10100,10000,01000,11001,01110,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
2.35,2.244,1.829,00000,10000,10000,10101,10000,10000,00111,10000,00111,01110,10000,10001,10000,01110,10000,10001,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
1.457,1.272,1.677,00000,10000,10000,01000,10110,10000,01110,00011,10000,00111,10000,01110,10000,10000,10000,10101,01110,10000,10000,10000,11001,01111,01000,11001,01000,11100,11101,11101,11101,11101,11101
1.096,1.346,2.013,00000,10000,10000,01110,11001,10000,11011,10000,00101,10000,01001,10101,10000,10000,10000,10000,11001,01110,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101,11101
1.355,0.972,1.565,00000,10000,10000,00111,01110,00111,10101,10000,00101,10000,01001,10000,01110,10000,10000,01110,10000,10000,10000,10000,00101,10000,01001,10110,11100,11101,11101,11101,11101,11101,11101
1.36,1.421,1.844,00000,10000,10000,00111,10000,00111,10000,00101,11010,00111,11001,00101,10000,01110,00001,10110,10000,10000,10110,11001,01110,10000,00101,10000,01001,10101,11001,10110,11100,11101,11101
1.7,1.795,1.803,00000,10000,10110,10000,00111,10000,00111,10100,10000,00111,01110,00001,10000,11001,01110,00111,11001,00110,10000,10000,10101,10000,11001,01111,11100,11101,11101,11101,11101,11101,11101
2.35,2.244,1.829,00000,10000,10000,10101,10000,10000,00111,10000,01110,10000,10001,00111,10000,01110,10000,10001,00111,11001,01111,11100,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101,11101
