logP,qed,mw,token_0,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,token_11,token_12,token_13,token_14,token_15,token_16,token_17,token_18,token_19,token_20,token_21,token_22,token_23,token_24,token_25,token_26,token_27,token_28,token_29,token_30
1.425,1.945,2.357,00000,10000,10110,11100,10000,00101,10000,01001,10110,01110,10110,10000,00111,10000,00111,01110,10000,10001,10000,00111,11010,00001,10000,11010,01000,01001,11101,11110,11110,11110,11110
1.48,2.169,2.975,00000,10000,10110,11100,10000,00101,10000,01001,10110,01110,00010,10000,00111,10000,00111,10000,00111,11010,00101,01101,10000,11010,01000,01001,11101,11110,11110,11110,11110,11110,11110
1.48,2.169,2.975,00000,10000,10110,11100,10000,00101,10000,01001,10110,01110,10110,10000,00111,10000,00111,10000,01110,10000,01101,00111,11010,00001,10000,11010,01000,01001,11101,11110,11110,11110,11110
1.329,0.524,1.683,00000,10111,01010,01110,10000,10111,01110,10000,10111,10000,01110,10000,10111,10000,10000,10000,10000,10000,10000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.591,2.02,1.587,00000,10110,10000,10000,10000,00111,10101,10000,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,01000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.621,2.094,1.67,00000,10110,10000,10000,10000,00111,10101,10000,01110,01111,10000,00111,10000,00111,11100,11010,01110,01000,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.022,0.299,0.946,00000,10000,10000,10000,01110,10000,10000,10000,10000,00101,10000,01001,10110,10000,11010,00001,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.581,2.244,1.865,00000,10110,10000,10000,10000,00111,10101,10000,01110,00110,10000,10000,00111,10000,00111,11100,11010,01110,01000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.48,2.169,2.975,00000,10000,10110,11100,10000,00101,10000,01001,10110,01110,10110,10000,00111,10000,00111,01110,10000,01101,10000,00111,11010,00001,10000,11010,01000,01001,11101,11110,11110,11110,11110
1.098,1.421,1.878,00000,10000,10110,11100,10000,00101,10000,01001,10110,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10000,11010,10110,01001,11101,11110,11110,11110,11110,11110,11110,11110
1.354,1.496,1.963,00000,10000,10110,11100,10000,00101,10000,01001,10110,01110,00110,10000,10000,10000,10000,10000,10000,11010,00101,10000,11010,10110,01001,11101,11110,11110,11110,11110,11110,11110,11110
1.228,0.748,1.599,00000,10111,01010,01110,10000,10111,01110,10000,10111,10000,01110,10000,10111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.601,2.02,2.158,00000,10000,10000,10110,10000,00101,10000,01001,11100,10110,01110,00110,10000,10000,10000,10000,10000,10000,11010,00101,10000,11010,10110,01001,11101,11110,11110,11110,11110,11110,11110
1.047,1.421,1.6,00000,10000,10000,10000,10110,11100,10000,00101,10000,01001,10110,01110,11010,10000,10000,10000,11010,01111,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.465,1.122,1.809,00000,10000,10110,10000,00101,10000,01001,10000,10000,01110,10000,10000,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10000,11010,01000,01001,11101,11110,11110,11110,11110
0.851,1.047,1.405,00000,10000,10000,10110,11100,10000,00101,10000,01001,10110,01110,11010,10000,10000,10000,11010,01111,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.385,1.795,1.447,00000,10110,10000,10000,10000,00111,10101,10000,01110,01111,10000,00111,10000,00111,10111,11010,01110,01000,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.621,2.094,1.67,00000,10110,10000,10000,10000,00111,10101,10000,01110,01111,10000,10000,00111,11100,10000,01011,01110,01000,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.671,2.917,2.697,00000,10110,10000,10000,10000,00111,10101,10000,01110,10110,10000,00111,10110,00111,10000,01110,10000,01101,00111,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110
1.974,2.992,2.683,00000,10110,10000,10000,10000,00111,10101,10000,01110,10110,10000,00111,10000,00111,10000,01110,10000,01101,00111,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110
1.747,2.244,1.782,00000,10000,10000,00111,10000,00111,10000,01110,01000,10000,01000,10000,01110,11011,10000,10000,10110,00111,10101,11010,01111,00111,11010,00111,11101,11110,11110,11110,11110,11110,11110
1.037,1.272,1.307,00000,10111,00111,01110,10000,10111,10000,00111,10000,00111,10110,00111,11010,00101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.133,1.346,1.6,00000,10000,10000,10110,10000,00101,10000,01001,11100,10110,01110,00101,10000,01110,10000,10000,10000,10000,11010,00110,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.908,0.748,1.712,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,00101,10000,01001,10111,10000,00111,10000,00101,10000,01001,10000,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110
1.591,0.673,1.322,00000,10000,10000,10000,00101,10000,01001,10111,10000,00111,10000,00101,10000,01001,10000,10000,10000,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.379,1.197,1.404,00000,10111,01010,01110,10000,10111,01110,10000,10111,10111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.918,2.543,2.065,00000,10110,10000,10000,10000,00111,10101,10000,01110,10110,10000,00111,10000,00111,10000,01110,10000,10001,00111,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110
1.661,2.244,1.837,00000,10110,10000,10000,10000,00111,10101,10000,01110,10110,10000,00111,10000,00111,10000,01110,10000,10010,00111,11010,00001,01000,11010,10110,11101,11110,11110,11110,11110,11110,11110
1.581,2.244,1.865,00000,10110,10000,10000,10000,00111,10101,10000,01110,00110,10000,10000,10000,00111,11100,10000,01011,01110,01000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.004,2.992,2.767,00000,10110,10000,10000,10000,00111,10101,10000,01110,10111,10000,00111,11100,10000,01110,10000,01101,00111,11010,00101,01000,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110
1.536,1.421,1.599,00000,10000,10000,00111,10000,00111,10000,01110,00010,10111,11001,00101,10000,01001,01110,10000,10111,10111,00111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.541,1.197,1.629,00000,10000,10000,10110,11100,10000,00101,10000,01001,10110,01110,11010,10000,10000,10000,11010,01111,01100,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.269,0.673,2.211,00000,10000,10111,10000,00101,10000,01001,10000,00111,10000,00111,10000,01110,00010,10111,11001,00101,10000,01001,01110,10000,10111,10111,00111,11010,10111,11101,11110,11110,11110,11110
0.609,0.449,1.21,00000,10000,10000,10110,10000,00101,10000,01001,11100,10110,01110,10000,10000,10000,11010,00001,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.374,0.075,1.963,00000,10000,10000,01110,10000,10000,01110,10000,10000,10110,10000,10000,01110,10000,10111,10000,10111,10110,00111,10000,10000,10000,11010,11010,11101,11110,11110,11110,11110,11110,11110
1.702,1.795,2.005,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,10111,10000,10000,01110,10000,10111,10000,10110,10000,01110,10000,10000,01110,10000,10000,10000,11101,11110,11110,11110,11110
1.254,1.122,1.433,00000,10110,10000,10000,10000,00111,10101,10000,01110,01111,10000,00111,10000,00111,10101,11010,01110,01000,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.536,1.421,1.599,00000,10000,10000,00111,10000,00111,01110,00010,10111,11001,00101,10000,01001,01110,10000,10111,10111,10000,00111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.244,1.72,1.796,00000,10000,10000,10000,10000,10110,10000,00101,10000,01001,11100,10110,01110,11010,10000,10000,10000,11010,01111,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.284,0.449,1.793,00000,10111,00111,10000,00111,10000,00111,10000,01110,00010,10111,11001,00101,10000,01001,01110,10000,10111,10111,00111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.385,1.646,1.821,00000,10000,10111,10000,00111,10000,00111,01110,00010,10111,11001,00101,10000,01001,01110,10000,10111,10111,10000,00111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.576,1.571,1.977,00000,10000,10000,01110,11001,10111,10000,10000,01110,10000,10111,10000,10110,10000,01110,10000,10000,01110,10000,10000,10000,10000,10000,10000,11010,11010,11101,11110,11110,11110,11110
1.379,1.346,1.782,00000,10000,10000,01110,10000,10000,01110,10000,10000,10110,10000,10000,01110,10000,10111,10000,10111,10000,10000,10000,10000,11010,11010,11101,11110,11110,11110,11110,11110,11110,11110
1.782,1.421,2.169,00000,10000,10000,10000,00111,10000,00111,01110,00111,10110,10000,00101,10000,01001,11001,00101,10000,01001,01110,10000,10111,10111,10000,00111,11010,01000,11101,11110,11110,11110,11110
2.356,1.346,1.973,00000,10111,00111,10111,10000,01110,10000,10001,00111,01110,10000,10001,10000,00111,10000,00111,10000,00111,11010,10110,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.687,1.646,1.794,00000,10000,10000,00111,10000,00111,10000,01110,10000,10000,00111,11010,00001,10111,11001,00101,10000,01001,01110,10000,10111,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.76,1.87,1.878,00000,10000,10000,10110,10000,00101,10000,01001,10000,10110,00111,10101,10000,01011,01110,10110,01110,11010,10000,10000,10000,11010,10110,01001,11101,11110,11110,11110,11110,11110,11110
0.0,0.898,1.906,00000,10000,10110,10000,00101,10000,01001,10110,01110,11011,10000,10000,10111,10000,00101,10000,01001,10000,10101,10000,01000,10000,01011,01110,11010,00111,11101,11110,11110,11110,11110
0.0,0.898,1.906,00000,10000,10110,10000,00101,10000,01001,10000,10110,00111,10101,10000,01011,01110,10110,01110,11011,10000,10000,10111,10000,11010,01000,01001,11101,11110,11110,11110,11110,11110,11110
1.218,1.272,0.877,00000,10000,10110,10000,10000,10000,00111,10000,00111,10000,01000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.853,2.02,1.836,00000,10111,00111,01110,01000,10110,10000,00111,10000,00111,10000,01110,10000,10010,00111,11010,00001,10110,10000,00111,10110,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110
0.514,1.197,1.683,00000,10000,10000,10110,10000,00101,10000,01001,10000,10110,00111,10101,10000,01011,01110,10110,01110,10000,10000,10000,11010,10111,01001,11101,11110,11110,11110,11110,11110,11110,11110
0.795,1.646,1.878,00000,10000,10000,01110,10000,10000,10110,10000,00101,10000,01001,10110,01110,10000,10000,10000,00101,10000,01001,10000,10101,10000,01000,10000,01011,01110,11010,10110,11101,11110,11110
1.958,2.02,2.1,00000,10111,01010,01110,10000,10111,01110,10000,10111,10111,10000,00111,10000,00111,10000,00111,10000,00111,10000,11010,00101,00111,11010,00010,11101,11110,11110,11110,11110,11110,11110
1.958,2.02,2.1,00000,10111,01010,01110,10000,10111,01110,10000,10111,10111,10000,00111,10000,00111,10000,00111,10000,00111,10000,00111,11010,00010,11010,00101,11101,11110,11110,11110,11110,11110,11110
1.118,0.972,0.766,00000,10110,10000,10000,10000,01000,10000,00111,11100,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.289,0.673,2.211,00000,10000,10111,10000,00111,10000,00111,10000,01110,11010,10000,01001,00111,11010,01111,10111,11001,00101,10000,01001,01110,10000,10111,10111,11101,11110,11110,11110,11110,11110,11110
1.188,0.673,2.182,00000,10111,00111,10000,00111,10000,00111,10000,01110,11010,10000,01001,00111,11010,01111,10111,11001,00101,10000,01001,01110,10000,10111,10111,11101,11110,11110,11110,11110,11110,11110
1.777,2.543,2.114,00000,10111,01100,00101,10000,01001,01110,00010,10110,10000,00111,10000,00111,10000,00111,11010,00101,10000,01110,10000,10010,01110,10000,10010,10010,11101,11110,11110,11110,11110,11110
2.759,0.075,1.574,00000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.715,0.524,0.959,00000,10111,00111,10000,00111,01110,11010,10000,10111,10111,10000,00111,11010,01111,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.17,0.299,0.989,00000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.974,0.374,0.794,00000,10000,10000,10000,10000,10000,10000,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.14,0.898,1.128,00000,10000,10000,01110,10000,10000,00111,10000,10000,10000,01110,10000,10000,00111,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.235,1.945,2.316,00000,10000,11100,10000,01000,10110,00111,01110,10110,10000,00111,10000,00111,01110,10000,10001,10000,00111,11010,00001,10110,11010,10110,10000,11101,11110,11110,11110,11110,11110,11110
1.732,2.244,1.954,00000,10110,10000,10000,01110,00001,10000,10000,00101,10000,01001,10111,10000,00111,10000,00111,01110,10000,10001,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110
2.235,1.945,2.316,00000,10000,11100,10000,01000,10110,00111,01110,00010,10000,00111,10000,00111,10000,00111,11010,00101,10001,10110,11010,10110,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.138,0.449,2.422,00000,10000,10000,01110,10000,10000,11100,10000,10000,01110,11010,10000,11100,10000,00101,10000,01001,10110,11010,00001,10000,11010,10111,10000,00101,10000,01001,10111,11101,11110,11110
1.349,0.15,0.514,00000,10111,10000,00111,10000,00111,10000,01110,10000,10111,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.012,0.075,2.227,00000,10000,10000,01110,10000,10000,11100,10000,10000,01110,10000,11100,10000,00101,10000,01001,10110,11010,00101,10000,11010,00010,10000,00101,10000,01001,10111,11101,11110,11110,11110
1.118,1.421,1.28,00000,10110,10000,01110,00010,10000,10000,00111,10000,00111,10000,00111,11010,00101,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.329,1.646,1.364,00000,10000,11100,00101,10000,01001,00101,10000,01001,10110,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.012,0.075,2.227,00000,10000,10000,01110,10000,10000,11100,10000,10000,01110,10000,11100,10000,00101,10000,01001,10110,11010,00101,10000,11010,00010,10000,00101,10000,01001,10111,11101,11110,11110,11110
1.037,1.272,1.307,00000,10111,00111,01110,10000,10111,10000,00111,10000,00111,10000,01110,00101,10000,00101,10000,01001,10111,01000,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.51,1.047,1.281,00000,10000,10000,00101,10000,01001,10000,00111,10000,10000,10000,10000,10000,10000,11010,01111,10110,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.366,0.299,1.184,00000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.665,1.047,2.199,00000,10000,10000,01110,10000,10000,11100,10000,10000,01110,11010,10000,10111,10000,00101,10000,01001,10110,11010,00001,10000,11010,10111,10000,00101,10000,01001,10111,11101,11110,11110
0.665,1.047,2.199,00000,10000,10000,01110,10000,10000,11100,10000,10000,01110,11010,10000,10111,10000,00101,10000,01001,10110,11010,00001,10000,11010,10111,10000,00101,10000,01001,10111,11101,11110,11110
2.563,0.224,1.379,00000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.14,0.898,1.128,00000,10000,00111,10000,01110,10000,10000,01110,10000,10111,10000,10000,10000,00111,01110,10000,10000,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.183,0.748,1.349,00000,10111,01100,00101,10000,01001,10110,10000,00111,10000,00111,10000,00111,11010,00101,10110,11010,00010,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.48,2.094,1.614,00000,10111,01100,00101,10000,01001,01110,11010,10000,10010,10110,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
0.675,0.449,2.171,00000,10110,10000,10000,01110,10000,10111,10000,00111,10000,00111,10000,00101,11011,00111,11010,00101,10110,11100,00101,10000,01001,00101,10000,01001,10110,11010,01111,11101,11110,11110
1.138,0.449,2.422,00000,10000,10000,01110,10000,10000,11100,10000,10000,01110,11010,10000,11100,10000,00101,10000,01001,10110,11010,00001,10000,11010,10111,10000,00101,10000,01001,10111,11101,11110,11110
2.729,1.047,1.713,00000,10000,10000,01110,10000,10000,00111,10000,10000,10000,01110,10000,10000,00111,10000,10000,10000,01110,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.802,1.047,1.767,00000,10000,10000,00111,10000,00111,01110,10000,10000,10110,11010,00101,10110,00111,10000,00111,10000,00101,10000,01001,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110
0.967,0.224,0.264,00000,10000,11100,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.812,1.346,1.281,00000,10000,00111,10000,00111,01110,01111,10000,10110,10000,10000,11100,11010,01110,10000,00111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.195,2.319,2.378,00000,01101,10000,00111,10000,00111,10000,01110,01111,10000,10110,10000,10000,11100,11010,01110,00111,11010,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.989,2.244,1.6,00000,10000,10111,10000,00111,10000,00111,01110,00110,10110,10110,10000,00111,10000,00111,11010,01110,10000,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.838,1.72,1.405,00000,10111,10000,00111,10000,00111,10000,01110,00110,10110,10110,10000,00111,10000,00111,11010,01110,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.15,1.72,1.795,00000,10000,10000,00111,10000,00111,01110,10000,10000,10110,11010,00101,10110,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,11101,11110,11110,11110,11110,11110,11110
1.848,2.094,1.6,00000,10000,10110,01110,10110,10000,00111,10000,00111,01110,10000,10111,10000,00111,11010,00001,10110,10000,00111,10000,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110
1.415,0.374,1.823,00000,10000,10000,00111,01110,10000,10110,10000,00111,10000,00111,11010,00001,10110,10000,00101,10000,01001,10000,10000,10000,11010,00101,01001,11101,11110,11110,11110,11110,11110,11110
1.687,0.0,1.628,00000,10111,10000,00111,10000,00111,01110,00110,10110,10110,10000,00111,10000,00111,11010,01110,10000,00111,11010,10110,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.838,1.346,1.405,00000,10111,10000,00111,10000,00111,10000,00111,11010,00101,10110,10110,10000,00111,10000,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.46,1.72,1.865,00000,10111,10000,00111,10000,00111,01110,00010,10000,10110,10000,00111,10110,00111,11010,01110,11100,10110,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.044,0.15,1.795,00000,10111,00111,10000,10000,10000,10000,10000,00101,10000,01001,10000,11010,01111,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.848,0.972,1.6,00000,10111,00111,10000,10000,10000,10000,00101,10000,01001,10000,11010,00001,10000,00111,10000,00111,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.46,1.72,1.865,00000,10111,10000,00111,10000,00111,01110,00010,10000,10110,10000,00111,10110,00111,11010,01110,11100,10000,01000,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.611,1.72,1.642,00000,11100,10000,01000,10000,00111,10110,11010,01110,10000,10000,00111,10000,00111,10000,01000,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.863,2.02,1.475,00000,10000,10000,10000,10000,10000,00111,10000,00111,01110,00101,10000,00101,10000,01001,10111,10110,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.495,0.673,1.377,00000,10111,00111,10000,00111,10000,00101,00110,01000,10110,10000,00111,10000,00111,11010,01110,10000,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.24,2.094,2.129,00000,10010,10000,00111,10000,01110,10000,10010,00111,10000,01110,00010,10000,10110,10000,00111,10101,10000,11010,01110,01100,00111,11010,00111,11101,11110,11110,11110,11110,11110,11110
1.611,2.244,2.06,00000,10000,10111,10000,00111,10000,00111,01110,00010,10000,10110,10000,00111,10110,00111,11010,01110,11100,10000,01000,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.611,1.72,1.642,00000,11100,10000,01000,10000,00111,10110,11010,01110,10000,10000,00111,10000,00111,10110,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.611,1.72,1.642,00000,11100,10000,01000,10000,00111,10110,11010,01110,10000,10000,00111,10000,01000,10000,00111,11010,00101,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.777,1.122,1.856,00000,10111,00111,10000,00111,10000,00101,00110,01000,10110,10000,00111,10000,00111,11010,01110,10000,01110,10000,10001,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.969,1.72,1.779,00000,10111,10000,00111,10000,00111,01110,11011,10000,10000,01101,10000,00111,11010,00110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.185,1.87,1.586,00000,10111,01000,10000,00111,10000,00111,01110,00110,10110,10110,10000,00111,10000,00111,11010,01110,10000,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.133,1.197,1.586,00000,10110,10000,00111,10000,00101,10000,01001,10000,00111,10000,11010,00001,01000,10110,10000,00111,10000,00111,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.888,1.047,1.767,00000,10000,10000,00111,10000,00101,00110,01000,10110,10000,00111,10000,00111,11010,01110,10000,00111,01110,10000,10000,10000,11010,01000,01001,11101,11110,11110,11110,11110,11110,11110
0.589,0.224,1.294,00000,10000,10000,00101,10000,01001,10111,10000,10000,11100,01110,10000,10000,00101,10000,01001,01001,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.165,1.87,1.884,00000,10111,10000,00111,10000,00111,01110,00110,10110,10110,10000,00111,10000,00111,11010,01110,10000,01110,10000,10001,00111,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
0.302,0.075,0.709,00000,10000,11100,00101,10000,01001,00101,10000,01001,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.412,0.748,1.545,00000,10111,00111,10000,00111,01110,00001,10000,10000,10000,10000,11010,00101,10000,00111,10000,00111,10000,00111,11010,00101,11010,01000,11101,11110,11110,11110,11110,11110,11110,11110
1.505,0.224,0.404,00000,10000,10000,01110,10000,10000,01110,10000,10000,10000,10000,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.115,1.87,1.739,00000,10111,00111,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10000,00111,10000,00111,10000,00111,11010,00101,10111,11101,11110,11110,11110,11110,11110,11110,11110,11110
1.057,1.346,1.809,00000,10110,10000,00101,10000,01001,10000,01110,10000,10110,10000,10000,00111,10101,10000,00111,10000,00111,10000,00111,11010,00110,11010,00101,11101,11110,11110,11110,11110,11110,11110
1.198,1.795,1.892,00000,10000,10000,10110,10000,00101,10000,01001,10111,10000,10000,11010,00101,10000,10000,00111,10110,00111,10110,11010,01110,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110
0.498,1.496,2.171,00000,10110,10000,10000,00111,10110,01110,10110,10000,10000,11100,10000,01110,11010,10000,10111,10111,11010,00001,10000,00101,10000,01001,10110,01011,00111,11101,11110,11110,11110,11110
2.099,1.795,2.032,00000,10000,10000,11100,10000,01000,10110,00111,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10110,11010,10111,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110
2.059,1.72,2.032,00000,10000,11100,10000,01000,10110,00111,01110,10110,10000,00111,10000,00111,01110,10000,10000,10000,00111,11010,00001,10110,11010,10110,10000,11101,11110,11110,11110,11110,11110,11110
1.198,1.795,1.892,00000,10000,10000,10110,10000,00101,10000,01001,10111,10000,10000,11010,00101,10000,10000,00111,10110,01110,10000,10000,10000,01000,11010,00101,11101,11110,11110,11110,11110,11110,11110
1.193,2.094,1.697,00000,10000,10000,10110,10000,00101,10000,01001,10111,10000,10000,11010,00101,10000,10000,00111,10101,10000,01000,11010,01110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.903,1.496,1.837,00000,10000,11100,10000,10110,00111,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10110,01110,10000,10000,10110,01011,10110,11101,11110,11110,11110,11110,11110,11110,11110
1.903,1.496,1.837,00000,10000,11100,10000,01000,10110,00111,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,10110,11010,10111,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.838,1.346,1.405,00000,10111,10000,00111,10000,00111,01110,00110,10110,10110,10000,00111,10000,00111,11010,01110,10000,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
2.235,1.945,2.316,00000,10000,11100,10000,01000,10000,01110,10110,10000,00111,10000,00111,01110,10000,10001,10000,00111,11010,00001,01000,10110,11010,10110,10000,11101,11110,11110,11110,11110,11110,11110
1.984,1.571,1.183,00000,10000,00111,10000,00111,01110,00110,10110,10110,10000,00111,10000,00111,11010,01110,10000,00111,11010,10110,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.903,1.496,1.837,00000,10000,11100,10000,01000,10000,01110,00110,10000,00111,10000,00111,10000,00111,11010,00101,01000,10110,11010,10111,10000,11101,11110,11110,11110,11110,11110,11110,11110,11110,11110
1.113,1.346,2.004,00000,10000,10000,01110,11010,10000,11100,10000,00101,10000,01001,10110,10000,10000,10000,10000,11010,01110,10000,00101,10000,01001,10111,11101,11110,11110,11110,11110,11110,11110,11110
